product_name,taste_body,taste_freshness,taste_tanins,taste_bitternes,taste_sweetnes,alchohol
Haandbryggeriet Fatlagret Bestefar,9,6,0,3,0,9
Haandbryggeriet Fatlagret JuleStout,10,5,0,3,0,12
Haandbryggeriet Fatlagret Nissemor,8,6,0,3,0,6.5
Carmen Loma Seca Cinsault 2016,7,8,8,0,0,13
Nudo Barbera d'Asti 2017,6,6,4,0,0,12
Adami Sul Lievito,6,8,0,0,1,11
Cordier Collection Privée 2016,6,7,6,0,0,13.5
Llopart Rosé Brut Reserva 2015,6,8,0,0,3,11.5
Dr. Loosen Wehlener Sonnenuhr GG Riesling Trocken Réserve 2013,8,8,0,0,1,12.5
Torres Reserva de Pueblo Muscat 2017,7,8,0,0,1,12
Lervig Perler for Svin Juicy IPA,7,7,0,9,0,6.3
Ch. Saint Martin de la Garrigue Bronzinelle 2015,7,6,6,0,0,13.5
Nik Weis St. Urbans-Hof Riesling Saarfeilser GG 2016,8,9,0,0,2,12
Saturnus vingløgg,9,8,0,0,8,12.5
Plaimont Château Saint-Go Saint Mont 2014,9,7,7,0,0,14
Plaimont Corolle Condomois 2016,4,5,4,0,0,13
Reyneke Chenin Blanc Natural Wine 2016,7,9,0,0,1,12.5
Dom Perignon Blanc P2,6,7,0,0,2,12.5
Ch. Saint Martin de la Garrigue Picpoul de Pinet 2017,5,8,0,0,1,13
Ch. Saint Martin de la Garrigue Grès de Montpellier 2013,9,5,6,0,0,15
Le Potazzine Gorelli Brunello di Montalcino 2012,9,9,8,0,0,14
Le Potazzine Gorelli Brunello di Montalcino 2013,9,9,8,0,0,14
E.C. Dahls Kyoto,8,7,0,7,0,9
Castellare di Castellina 33+3 Vendemmie 2013,10,10,9,0,0,14
Dom. Sainte Estelle Val Du Baumier,8,7,0,0,1,14
Gysler Riesling Natur,9,9,0,0,1,11.5
Castellare Di Castellina 33+3 Vendemmie 2013,10,10,9,0,0,14
Castellare Di Castellina 33+3 Vendemmie 2013,10,10,9,0,0,14
Le Potazzine Rosso di Montalcino,7,7,6,0,0,14
Le Potazzine Rosso di Montalcino,7,7,6,0,0,14
Ferraton La Tournée 2016,6,5,3,0,0,13.5
Cono Sur Reserva Carmenère 2017,9,7,8,0,0,14
Righetti Valpolicella Classico 2017,6,8,7,0,0,12.5
Mahr's Bräu Christmas Bock,4,5,0,5,0,6.8
Tropica Piña Colada,0,0,0,0,0,7
Trullo Riesling 2014,5,8,0,0,3,10.5
Ch. Haut-Monplaisir Prestige 2014,9,8,9,0,0,13
Alain Brumont Vendemiaire 2009,9,9,0,0,9,12.5
Dona Dominga Syrah 2016,7,8,7,0,0,12
Villa Chiòpris Pinot Grigio 2018,6,7,0,0,2,12
Ratzenberger Bacharacher Wolfshöhle Riesling Spätlese 2012,6,10,0,0,6,8
Wagner-Stempel Porphyr Siefersheim Riesling 2017,7,10,0,0,1,12.5
Travaglini Gattinara Tre Vigne 2012,9,7,8,0,0,13.5
Shannon's Irish Cream Liqueur,0,0,0,0,0,17
Cigliuti Vie Erte Barbaresco 2013,9,8,9,0,0,14.5
Langmann Schilcher Frizzante 2018,6,10,0,0,2,11.5
Leitz Rheingau Riesling Trocken 2018,7,9,0,0,2,11.5
Leitz Rheingau Riesling Trocken 2018,7,9,0,0,1,11.5
Leitz Rheingau Riesling Trocken 2015,7,9,0,0,2,11.5
3 Winner Riesling Trocken 2018,6,9,0,0,2,12
Wittmann 100 Hügel Riesling Trocken 2018,7,10,0,0,1,12
Perusini Pinot Grigio,7,6,0,0,2,13
Ch. Grand Pascaud,8,6,7,0,0,12.5
Vajra Barolo Chinato,9,1,0,0,8,18
Santa Julia Bonarda 2016,7,8,7,0,0,12.5
Clotilde Davenne Petit Chablis 2017,7,9,0,0,1,12
Clotilde Davenne Les Temps Perdus Petit Chablis 2017,6,9,0,0,1,12.5
La Chablisienne Chablis 2016,6,9,0,0,1,12.5
Brocard Chablis Pierre de Prehy 2018,7,9,0,0,1,12.5
Desvignes Chablis 1er Cru Montée de Tonnerre 2016,8,9,0,0,1,13
Monacesca Verdicchio di Matelica 2016,8,8,0,0,2,13
Mirum Verdicchio di Matelica Riserva 2013,9,8,0,0,1,14.5
Nals Margreid Penon Pinot Bianco 2017,8,8,0,0,1,13
J & G Musso Crémant de Bourgogne Brut,6,9,0,0,1,12.5
Comte de Ninot Crémant de Bourgogne Rosé Brut,6,8,0,0,2,12
Valdobbiadene Prosecco Superiore Brut 2016,5,8,0,0,2,11
Valdobbiadene Prosecco Superiore Brut 2018,5,8,0,0,2,11
Valdobbiadene Prosecco Superiore Brut 2016,5,8,0,0,2,11
Valdobbiadene Prosecco Superiore Brut,5,6,0,0,2,11
SC 1931 Prosecco di Conegliano-Valdobbiadene Brut 2015,6,9,0,0,1,11.5
"Castellblanc Extra, Brut",6,8,0,0,2,11.5
Pirie Tasmania,7,9,0,0,2,12.5
Tosalet Priorat Old Vines 2015,9,9,8,0,0,15
Tosalet Old Vines 2016,8,5,7,0,0,15
Bonny Doon Bien Nacido Syrah 2009,9,0,8,0,0,14
Flying Dog Snake Dog IPA,7,8,0,11,0,7.1
Piccini Rosso Toscana 2018,7,8,8,0,0,13
La Casa In Collina Barbaresco 2013,8,7,7,0,0,13.5
Ken Forrester Chenin Blanc Old Vine Reserve 2017,8,7,0,0,1,14
Leitz Rüdesheimer Berg Roseneck Riesling Trocken Alte Reben 2011,7,10,0,0,2,13.5
Kühn Quarzit Riesling Trocken 2017,7,9,0,0,2,12
Vinologist Syrah 2017,7,6,4,0,0,14.5
Vinologist Chenin Blanc 2017,7,5,0,0,2,13.5
Dr. Loosen Riesling Beerenauslese 2015,9,10,0,0,10,7
Gleichenstein Hofgarten Pinot Noir 2016,7,7,6,0,0,13.5
Niepoort Dao Rotulo Touriga Nacional 2016,8,8,8,0,0,13
Juliusspital Iphöfer Julius-Echter-Berg Silvaner trocken GG 2014,11,10,0,0,1,13.5
La Stoppa Ageno 2014,10,9,0,0,1,13
Roche de Bellene Saint Aubin Blanc 2016,8,8,0,0,2,13
Kirow Tiktak Lemon & Lime,0,0,0,0,0,17
Ch. Bellevue Favereau 2014,7,6,7,0,0,13.5
Hexamer Riesling Trocken 2017,7,9,0,0,2,12
Silly Saison,8,8,0,7,0,5
Ch. La Chapelle du Couvent 2015,7,5,6,0,0,13.5
St. Austell Proper Job IPA,6,7,0,8,0,5.5
Olivier Pithon Cuvée Laïs 2016,8,8,0,0,1,13
Budweiser Budvar,6,7,0,7,0,5
Muzard Santenay Vieilles Vignes 2017,7,9,7,0,0,12
Lavradores de Feitoria 2017,7,8,8,0,0,13
Condor Peak Torrontés 2017,7,8,0,0,2,13
Dom. Lafage Cayrol Vieilles Vignes 2017,9,8,8,0,0,14
Selbach Zeltinger Schlossberg Riesling Kabinett Trocken 2013,6,10,0,0,2,11
Paxis Arinto 2018,6,8,0,0,2,11.5
Wirsching Iphöfer Riesling Kabinett Trocken 2015,6,9,0,0,1,13
Meinklang Grüner Veltliner 2018,7,9,0,0,1,11
Mantlerhof Grüner Veltliner 2016,7,9,0,0,1,12
Rabl Grüner Veltliner 2018,7,9,0,0,1,12
Nøgne Ø Tiger Tripel,9,8,0,8,0,9
Sara de Silenrieux,5,0,0,0,0,6
Mas de Mas 2018,8,8,8,0,0,13
La Capra Kemane 2016,8,7,7,0,0,14
Reyneke Sauvignon Blanc 2018,9,8,0,0,1,13
Thandi Chardonnay Chenin Blanc 2017,6,7,0,0,1,13
Louis Pascal Fronton Rosé 2018,6,8,0,0,2,12
Louis Pascal Fronton Rosé 2017,6,8,0,0,1,12
Croix de Basson Côtes de Provence Rosé 2018,7,8,0,0,1,14
E. Michel Premier Cru Extra Brut,7,10,0,0,2,12.5
Cono Sur Bicicleta Syrah 2017,8,8,7,0,0,12.5
Matua Marlborough Pinot Noir 2017,7,8,7,0,0,12.5
Grand Fief de la Cormeraie Muscadet Sèvre et Maine sur Lie 2018,6,8,0,0,1,12
Ch. Canon 2015,9,8,9,0,0,13
Muzard Bourgogne 2017,7,8,7,0,0,12.5
Bouchard Âiné & Fils Bourgogne Chardonnay Réserve 2017,7,8,0,0,2,12.5
Villa Raiano Greco di Tufo 2016,8,8,0,0,1,13
Bee Blauschiefer Riesling Kabinett Feinherb 2016,6,9,0,0,3,10.5
Lopez de Heredia Vina Tondonia Reserva Blanco 2005,9,8,0,0,1,12.5
Ratzenberger Steeger St. Jost Grosses Gewächs 2013,8,10,0,0,2,12.5
Gehring Niersteiner Pettenthal Riesling 2008,8,10,0,0,1,12.5
Disznókö Tokaji Aszú 5 Puttonyos 2008,10,10,0,0,10,12
M. Chapoutier Les Meysonniers 2017,9,8,9,0,0,13
M. Chapoutier Les Meysonniers 2014,9,8,9,0,0,13
Bride Valley Blanc de Blancs 2014,6,8,0,0,1,11.5
Løkka Barleywine,8,5,0,4,0,10
Gorka Izagirre G22 2015,8,8,0,0,1,13
Gorka Izagirre 2016,7,9,0,0,2,12.5
Odinstal Riesling Basalt 2016,6,9,0,0,2,12
Olivier Pithon Cuvée Laïs Rouge,8,7,4,0,0,13.5
Gorka Izagirre 42 by Eneko Atxa 2015,9,7,0,0,1,13
Mas Doix Salanques 2014,10,7,9,0,0,14.5
Ch. Citran 2012,9,7,7,0,0,13
Villa Huesgen Alte Reben Riesling 2016,8,10,0,0,2,11
Ch. de Chamirey La Mission Monopole Mercurey Premier Cru 2015,9,8,0,0,1,13.5
Ch. de Chamirey Les Ruelles Monopole Mercurey Premier Cru 2015,8,8,7,0,0,13.5
Ch. Pontet-Canet 2012,10,9,9,0,0,13.5
Bod. Ximenez Spinola Exceptional Harvest 2015,9,7,0,0,3,12.5
Cara Nord Trepat 2015,8,7,5,0,0,13
Gouden Carolus Cuvee van de Keizer Whisky Infused,9,7,0,6,0,11.7
Juillot Mercurey 1.Cru Les Champs Martins 2015,8,8,8,0,0,13.5
Ch. Vieux Clos St Emilion 2004,10,6,7,0,0,12.5
Wildekrans Estate Pinotage 2015,6,6,4,0,0,14
The Cattle King Syrah 2015,10,7,9,0,0,14.5
K Vintners Charlotte 2014,9,6,7,0,0,15
Me Vineyard Collection Substance Merlot 2014,9,7,8,0,0,14.5
B. Leighton Petit Verdot 2014,9,5,7,0,0,14.4
Royal City Syrah 2014,9,7,7,0,0,14.5
K The Deal Syrah 2015,9,7,7,0,0,14.5
K Ovide 2014,10,6,8,0,0,14.5
K Roma 2014,10,7,8,0,0,14.5
Marqués de la Concordia Rioja Santiago Gran Reserva 2006,8,6,7,0,0,13.5
Brundlmayer Langenloiser Käferberg 1ÖTW Gruner Veltiner 2016,9,8,0,0,1,13.5
Feudi di San Gregorio Taurasi Riserva Montevergine,11,10,9,0,0,14.5
Feudi di San Gregorio Serpico,10,10,7,0,0,14.5
Marqués de la Concordia Rioja Santiago Reserva 2012,7,7,7,0,0,13
Meyer Old Main Road Tribute Chardonnay 2017,8,8,0,0,1,13.5
Meyer Gewürztraminer 2017,8,7,0,0,2,13
Tariquet Dernières Grives Kultour,8,8,0,0,9,11.5
Tariquet Dernières Grives Kultour,8,8,0,0,9,11.5
Tariquet Dernières Grives Kultour,8,8,0,0,9,11.5
Fossil Vale da Capucha Tinto 2015,10,9,10,0,0,13
Cepa Pura Late Harvest 2015,8,7,0,0,8,10
N Cuvée by Nyetimber,8,9,0,0,3,12
Yealands Estate Land Made Rosé 2018,7,9,0,0,1,13
El Sabroso Païs 2017,7,7,7,0,0,12.5
Flying Eagle Chardonnay 2016,8,8,0,0,1,14
Borthwick Vineyard Pinot Gris 2016,8,8,0,0,2,12.8
Clot de l?Oum Saint Bart Vieilles Vignes 2016,9,8,8,0,0,13.5
Jérôme Autrement Arbois Savagnin 2016,7,7,0,0,1,13
Cherry Chouffe,6,9,0,3,0,8
Boulevard Single Wide IPA,6,5,0,8,0,5.7
Collecapretta Buscaia,6,6,0,0,1,12.5
Seifried Winemakers Collection Sweet Agnes Riesling,9,8,0,0,10,10.5
Collecapretta Vigna Vecchia,6,6,0,0,1,13
Collecapretta Il Rossodatavola,6,6,4,0,0,13.5
Monastero Trappiste Coenobium,6,6,0,0,1,12
Monastero Trappiste Coenobium Ruscum,6,6,0,0,1,12
L?Amandier Petite Nature 2017,8,8,0,0,1,12
L'Amandier Brézème 2016,8,8,6,0,0,12.5
Rabl Grüner Veltliner Käferberg 2017,8,8,0,0,1,13
Charles Audoin Bourgogne Aligoté 2017,8,9,0,0,1,12.5
Knez Vineyard Pinot Noir Reserve 2013,9,9,9,0,0,13.4
Knez Demuth Pinot Noir 2013,8,9,9,0,0,13.4
Premius Crémant de Bordeaux,3,6,0,0,2,12
Bennati Amarone della Valpolicella,10,7,7,0,0,15
Bennati Valpolicella Ripasso Superiore,9,6,6,0,0,14
Borthwick Paper Road Pinot Noir,6,7,4,0,0,13.6
Paddy Borthwick Pinot Noir,8,7,6,0,0,13.5
Hesnes Rosso,8,7,6,0,0,13
Hesnes Bianco,7,7,0,0,2,12
Leclerc Briant Pure Cramant Blanc de Blancs Grand Cru Brut Zéro 2012,8,9,0,0,1,12
Leclerc Briant Abyss Millésime Brut Zero 2013,8,9,0,0,1,12
Kutch Signal Ridge Pinot Noir 2016,8,10,9,0,0,12
Agust Eser Riesling Trocken 2014,3,6,0,0,2,10.5
Felciatello Bibo 2013,8,7,6,0,0,14
Felciatello Ziro 2013,11,7,8,0,0,14
Felciatello Niji,6,10,0,0,1,12
Castell?in Villa Chianti Classico Riserva 2011,7,6,6,0,0,14
Trimbach Pinot Noir Réserve 2016,6,7,5,0,0,13
Claus Preisinger Kalkundkiesel,3,8,0,0,1,11.5
Claus Preisinger Pannobile,7,7,6,0,0,12.5
Claus Preisinger Blaufränkisch,4,7,4,0,0,12.5
Claus Preisinger Erdeluftgrasundreben,5,7,0,0,2,11.5
Seifried Nelson Chardonnay,8,7,0,0,2,14
Aotea Nelson Sauvignon Blanc,7,9,0,0,2,13.5
Delamotte Blanc de Blanc 1999,8,8,0,0,2,12
Esencia Rural De Sol A Sol,6,6,0,0,1,13.5
Castell?in Villa Chianti Classico Riserva,7,3,5,0,0,14.5
Eiker Pinapple Habanero Saison,3,8,0,2,0,7
Stolpman La Cuadrilla 2016,7,10,7,0,0,14.1
Chanin Sanford & Benedict Chardonnay 2016,8,8,0,0,1,13.5
Stolpman Combe Trousseau Pet'Nat 2017,6,11,6,0,0,11
Claus Preisinger ErdeLuftGrasundReben,7,7,6,0,0,13
Samuel Smith's Organic Perry Cider,0,0,0,0,0,5
Xanté Pear Mojito,0,0,0,0,0,14.9
Ch. de Ricaud Cadillac Côtes de Bordeaux 2011,7,5,6,0,0,13.5
Dom. Weinbach Riesling Schlossberg Grand Cru Cuveé l'Inedit 2017,9,8,0,0,3,13.5
David Reynaud Aux Bêtises Crozes-Hermitage 2017,7,6,0,0,1,13.5
Brouwerij de Molen Bommen & Granaten,11,3,0,1,0,11.9
Brouwerij de Molen Hamer & Sikkel,8,9,0,5,0,5.2
Palliser Pencarrow Pinot Noir 2016,8,8,8,0,0,14
Folonari Cabreo Il Borgo 1993,9,7,4,0,0,13
Folonari Cabreo Il Borgo 1987,9,7,5,0,0,13.5
Sorelle Bronca Particella 68,8,10,0,0,2,11
Folonari Cabreo Il Borgo 1994,9,7,5,0,0,13.5
La Fuga Brunello di Montalcino 2004,9,6,5,0,0,13.5
Ch. Marquis d'Alesme 2015,7,10,7,0,0,14.5
Fleur de Pédesclaux 2015,8,10,9,0,0,13
Lutum Durell Chardonnay 2016,8,10,0,0,1,13.5
Lutum Sanford & Benedict Chardonnay 2016,8,10,0,0,1,13
Dom. Melody L'Exception Crozes-Hermitage 2016,6,7,0,0,2,12.5
Dom. Melody Premier Regard Crozes-Hermitage 2015,8,8,6,0,0,13.5
Dom. Melody Etoile Noire Crozes-Hermitage 2015,9,7,7,0,0,14
Lutum La Rinconada Pinot Noir 2016,7,10,8,0,0,13
Lutum Sanford & Benedict Pinot Noir 2015,7,10,8,0,0,13.5
David & Nadia Aristargos 2015,7,7,0,0,1,13.5
Ballageza Frizzy,5,6,0,0,2,12.5
Crama Alira Rosé 2017,5,7,0,0,2,12.9
Ballageza Mustoasa de Maderat,5,7,0,0,2,11.5
Ballageza Rosu de Minis Cadarca,6,6,7,0,0,12.9
Foss Marai Marai de Marai Brut,7,7,0,0,2,11
Chanin Sanford & Benedict 2016,7,10,7,0,0,13.5
Salon 1997,8,9,0,0,2,12
La Cappuccina Madego,7,6,7,0,0,13
Dom. Padie Fleur de Cailloux 2016,9,8,0,0,1,12.5
Fernandez Adrás Mencia 2016,7,7,6,0,0,13
Ch. Dauzac 1990,7,6,5,0,0,12.5
Ch. de Rayne Vigneau Sauternes 2010,9,7,0,0,9,13.5
Corison St. Helena Napa Valley Cabernet Sauvignon 2015,8,10,8,0,0,13.5
Great Divide Yeti Imperial Stout,10,5,0,8,0,9.5
La Fuga Brunello di Montalcino 2006,10,7,6,0,0,14
Folonari Cabreo Il Borgo 2010,10,6,7,0,0,14.5
Folonari Cabreo Il Borgo 1996,9,6,6,0,0,13.5
Torbreck The Factor 2013,10,10,8,0,0,15.5
Torbreck Runrig 2014,10,9,8,0,0,15.5
Martini Riserva Speciale Rubino,9,4,0,0,7,18
Martini Riserva Speciale Ambrato,9,6,0,0,7,18
Foradori Granato 2016,8,7,6,0,0,12.5
Wine & Soul Pintas Douro 2015,8,8,8,0,0,14.5
Agostino Barbera d'Asti Cuvee Monsen,8,6,7,0,0,13.5
Nøgne Ø The Craic,8,6,0,4,0,7
Renieri Chianti Classico 2015,9,9,9,0,0,14
Ch. Malescot St. Exupéry 2004,8,6,6,0,0,13.5
Faiveley Ladoix Blanc 2016,7,7,0,0,1,13
Faiveley Gevrey Chambertin Vieilles Vignes 2015,8,7,7,0,0,13
St. Hallvards #100,10,5,0,5,0,12
Clandestin Les Semblables Brut Nature,8,9,0,0,1,12
Gentle Folk Blossoms 2016,8,8,8,0,0,12.5
Ochota Barrels Surfer Rosa Garnacha,6,10,6,0,0,11.2
Ochota Barrels From the North Mourvèdre,9,9,7,0,0,13.2
JH Meyer Pinot Noir Carbonic,8,10,5,0,0,12.5
Scions of Sinai Nomadis.,8,9,7,0,0,11
Fonterenza Alberello Rosso di Montalcino 2015,9,9,9,0,0,14.5
Jean Paul Brun Moulin à Vent La Rochelle 2016,8,8,8,0,0,12.5
FRV100 de Jean-Paul Brun,7,9,0,0,5,7.5
Ismael Gozalo La Banda del Argilico,8,10,0,0,1,13.5
Ismael Gozalo Sietejuntos Syrah,10,9,8,0,0,13.5
Ismael Gozalo Sietejuntos Tempranillo,8,9,8,0,0,13.5
Clos L'Abeilley 2013,9,7,0,0,7,13.5
Ambroise Cremant de Bourgogne,7,11,0,0,3,12.5
Trapl Carnuntum Weiss 2016,8,9,0,0,1,11.5
Trapl Carnuntum Rot,8,8,7,0,0,12.5
Carlo Giacosa Montefico Barbaresco 2014,9,10,7,0,0,14.5
Carlo Giacosa Montefico Barbaresco 2015,9,10,7,0,0,14.5
Dogarina Prosecco Extra Dry 2015,3,9,0,0,2,11
Alessandria Priòra Barbera d'Alba Superiore 2015,9,11,7,0,0,15.5
Alessandria Barolo 2014,10,11,10,0,0,14
Alessandria Gramolere Barolo 2013,10,10,10,0,0,14
Alessandria Speziale Verduno Pelaverga 2017,9,11,8,0,0,14
Chenu Savigny les Beaune Les Saucours 2015,8,9,0,0,1,12.5
Pietradolce Archineri Etna Rosso 2012,9,10,8,0,0,15
Quinta Sardonia 2008,9,8,9,0,0,15
Quinta Sardonia 2007,9,8,9,0,0,15
La Massa Giorgio Primo 2012,11,9,9,0,0,14
Quinta Sardonia QS2 2010,9,8,9,0,0,15
Michele Satta Piastraia Bolgheri Superiore 2014,9,9,8,0,0,13
Zeni Cruino Rosso Veronese,9,7,6,0,0,16
François Le Saint Sancerre Silex,6,8,0,0,1,13.5
Casa Américo Touriga Nacional 2016,8,8,8,0,0,13
Dom. Padie Petit Taureau 2017,8,8,8,0,0,13.5
Dieu du Ciel! Solstice d'hiver,9,6,0,8,0,10.2
D'Ágly Blend #2 Cotes Catalanes 2018,8,7,8,0,0,13
D'Ágly Blend #2 Cotes Catalanes 2018,8,7,8,0,0,13
Wimmer-Czerny Wagram Terrassen Grüner Veltliner 2017,8,8,0,0,1,11.5
Loimer Käferberg Grüner Veltliner 2015,9,8,0,0,1,13
Giol Castello Gabriel 1503 Prosecco Treviso Brut,5,8,0,0,2,11
Albino Armani Rosé Extra Dry,4,9,0,0,3,11
Albino Armani Amarone della Valpolicella Classico,10,6,6,0,0,15.5
Cooper's Premium Apple Cider,0,0,0,0,0,5.3
Cooper's Original Premium Apple Cider,0,0,0,0,0,5.3
Fonseca Terras Altas,8,8,7,0,0,13
Fonseca Branco,5,6,0,0,2,12
Barone Montalto Rosso Terre Siciliane,7,6,6,0,0,13.5
Ego Brygghus The Executioner,12,4,0,4,0,10
Ch. la Nerthe Les Granières Châteauneuf-du-Pape 2015,8,8,8,0,0,14
Ch. Kefraya 2012,10,9,8,0,0,14.5
Ch. Kefraya Les Bretèches 2017,9,8,8,0,0,14
Chartron & Trebuchet Rully Blanc,7,10,0,0,1,13
Chartron & Trebuchet Bourgogne Pinot Noir,7,10,7,0,0,13
Weyerbacher Blithering Idiot Barley Wine,9,6,0,7,0,11.1
Santa Julia Tintillo Bonarda Malbec,7,8,7,0,0,13
Pago Heredad Toralto,7,8,6,0,0,15
Pago Heredad Moisés,10,8,8,0,0,15
8 Wired iStout,10,8,0,9,0,10
8 Wired Super Conductor Double IPA,10,9,0,10,0,8.8
Oslo Brewing Co Imperial Stout,10,2,0,6,0,13
G. Reynolds Finissima Reserva Brut Nature,6,8,0,0,1,11.5
Ress Wisselbrunnen Riesling GG 2016,8,7,0,0,1,12.5
Ress Rüdesheim Berg Rottland Riesling GG 2016,8,7,0,0,1,12.5
Ress Hattenheim Nussbrunnen Riesling GG 2016,8,8,0,0,1,12.5
Shoot Wacky Watermelon Pipes,0,0,0,0,0,15
Moutardier Meunier Brut Nature 2012,7,10,0,0,1,12
1662 Riesling Trocken,5,9,0,0,2,10.5
Allegrini Fieramonte Amarone Classico Riserva 2011,11,7,8,0,0,16.5
Pfluger Nonnengarten Pinot Noir 2017,8,10,8,0,0,13
Små sure Sour Shot blåbær,0,0,0,0,0,16.4
Ch. Lamothe-Vincent Heritage 2017,10,8,8,0,0,13.5
Siste Sang Tons of Rock Black IPA,10,6,0,4,0,6.6
Hogan's French Revelation Keeved Cider,0,0,0,0,0,4.8
Drouhin Roserock Pinot Noir,9,8,6,0,0,14
Alléno & Chapoutier Guer Van Crozes-Hermitage,6,5,6,0,0,13.5
Torre Fornello Donna Luigia Malvasia,7,9,0,0,2,13
Luigi Tacchino Albarola Barbera del Monferrato 2013,9,8,5,0,0,14.5
Mack Mikrobryggeri Sex IPA,5,11,0,8,0,6.9
Meinklang Naken Grüner Veltliner 2017,8,8,0,0,1,11
Reh Kendermann Vom Löss Pinot Blanc,6,11,0,0,3,12.5
Marc Kreydenweiss Perrières,6,5,6,0,0,13
Chartron & Trebuchet Viré-Clesse 2015,7,10,0,0,1,13
St. Cyr Terroir de Bellevue,7,10,8,0,0,12.5
Chartron & Trebuchet Chorey-les-Beaune Rouge,7,10,8,0,0,13
Mosse Chenin,9,9,0,0,1,12.5
Mosse Les Bonnes Blanches 2017,8,9,0,0,1,13.5
Faiveley Chambolle Musigny 2015,8,7,6,0,0,13
Faiveley Mercurey la Framboisière 2016,7,7,6,0,0,13
Rolet Arbois Chardonnay 2015,8,7,0,0,1,13
Rolet L'étoile Expression Chardonnay Savagnin 2013,8,7,0,0,1,13
Luna Argenta Prosecco Brut,6,9,0,0,4,11
Il Sole Bianco Terre Siciliane,5,11,0,0,2,12
Il Sole Rosso Terre Siciliane,6,9,4,0,0,12.5
BFM Bats,8,6,0,4,0,6
BFM Cuvée Alex le Rouge,12,6,0,5,0,10.3
Boniperti Bartön 2013,9,9,9,0,0,13
Dipoli Voglar Sauvignon Alto Adige 2015,8,9,0,0,1,14
Claymore You'll Never Walk Alone Sauvignon Blanc,3,9,0,0,2,12.3
Dacasto Duilio Vianus,6,9,0,0,1,13.5
Dacasto Duilio Bourg,9,9,0,0,1,14.5
Dacasto Duilio La Maestra,7,8,5,0,0,14.5
Dacasto Duilio Quattro,6,9,0,0,1,13
Dacasto Duilio Moncucco Nizza,8,7,5,0,0,15
Savanna Dry Premium Cider,5,7,0,0,4,5
Pure Passion,0,0,0,0,0,16.4
Foncalieu Les Petits Roucas,8,8,0,0,2,11
Roux Saint-Aubin Vieilles Vignes,7,7,0,0,1,13
Foncalieu Saint Marc Reserve Merlot,9,8,4,0,0,13
Carmes de Rieussec 2014,8,7,0,0,7,14
Christmann IDIG GG 2016,6,11,0,0,1,12.5
Christmann IDIG GG 2016,6,11,0,0,1,12.5
Clos Marsalette 2014,9,6,7,0,0,13.5
Põhjala Cocobänger Imperial Stout,11,4,0,5,0,12.5
Graf von Schönborn Rüdesheimer Rheingau Riesling Trocken 2015,8,8,0,0,2,12
Graf von Schönborn Marcobrunn Riesling Erstes Gewächs Erbach 2015,8,8,0,0,1,12.5
Schloss Schönborn Alte Reben Riesling Spätlese Trocken 2014,9,9,0,0,1,12
Graf von Schönborn Riesling Rheingau Trocken 2016,7,8,0,0,1,12
Kuhn Spätburgunder Tradition,6,7,6,0,0,13.5
Kuhn Sauvignon Blanc Reserve,7,8,0,0,2,12.5
Blason d'Issan 2015,7,7,7,0,0,14
Ch. d'Issan 2015,8,8,8,0,0,14
Ch. Villemaurine 2015,8,8,7,0,0,14.5
Ch. Côte de Baleau 2015,9,8,8,0,0,14.5
Ch. d'Aiguilhe 2015,8,8,8,0,0,14.5
Connétable Talbot 2015,7,8,7,0,0,14
Ch. Siran 2015,9,8,8,0,0,14
Idlewild The Bee Flora & Fauna White,6,9,0,0,1,11.8
Bedrock Old Vine Zinfandel,10,8,9,0,0,14.5
Shebang! The Whole Shebang Tenth Cuvee,9,8,9,0,0,14.2
Idlewild Dolcetto Fox Hill Vineyard,8,9,8,0,0,12.4
Idlewild Nebbiolo Fox Hill Vineyard,8,8,10,0,0,13.5
Bedrock Evangelho Heritage,10,9,10,0,0,14.1
Bitter Truth Golden Falernum,0,0,0,0,0,18
Wettre Bryggeri Brisen Gullkyst IPA,5,9,0,8,0,7.5
Schiavenza Barolo Cerretta 2014,9,8,9,0,0,14
Ricardelle de Lautrec Syrah Rosé,5,6,0,0,1,12.5
Ricardelle de Lautrec Chardonnay,7,5,0,0,1,13
Ricardelle de Lautrec Handmade Merlot 2017,7,6,6,0,0,13
Ricardelle de Lautrec Cabernet Sauvignon 2015,8,6,6,0,0,13.5
Heinrich Rosenberg St. Laurent 2014,8,8,8,0,0,11.5
Heinrich Graue Freyheit 2017,9,9,0,0,1,13
Kranz Riesling Trocken 2018,6,7,0,0,1,12.5
Kranz Westerberg Riesling Trocken Erste Lage 2016,8,7,0,0,1,12.5
Kranz Kalmit Riesling Trocken GG,8,8,0,0,1,12.5
Wimmer-Czerny Fels am Wagram Roter Veltliner 2016,7,7,0,0,1,12.5
Heinrich Blaufränkisch Leithaberg 2015,9,9,8,0,0,13
Heinrich Pannobile 2015,9,8,8,0,0,13
Ried Kapellenweingarten Morillon 2015,8,7,0,0,1,11.5
Falchenberg Selected Riesling 2016,8,7,0,0,1,12
Sattlerhof Ried Sernauberg Sauvignon Blanc 2016,8,9,0,0,1,13.5
Knebel Röttgen Riesling GG 2016,3,7,0,0,1,12.5
Val Frison Goustan Blanc de Noir Brut Nature,2,7,0,0,1,12
Val Frison Goustan Blanc de Noir Brut Nature,2,8,0,0,1,12
Val Frison Lalore Blanc de Blanc Brut Nature,2,7,0,0,1,12
Knebel Uhlen Riesling GG 2016,2,7,0,0,1,12.5
